system_id,RetirementSystemName,NumberofPlans,NumberofEmployers,fy,fund_id,actives_tot,InactiveVestedMembers,InactiveNonVested,beneficiaries_tot,beneficiaries_ServiceRetirees,beneficiaries_survivors,beneficiaries_SpousalSurvivors,beneficiaries_other,DROPMembers,OtherMembers,TotMembership,BegMktAssets_net,contrib_EE_regular,contrib_ER_regular,contrib_ER_state,contrib_EE_PurchaseService,contrib_EE_other,contrib_ER_other,contrib_other,contrib_tot,FairValueChange_investments,FairValueChange_RealEstate,income_interest,income_dividends,income_InterestAndDividends,income_RealEstate,income_PrivateEquity,income_alternatives,income_international,income_OtherInvestments,expense_RealEstate,expense_PrivateEquity,expense_alternatives,expense_OtherInvestments,expense_investments,income_SecuritiesLending,expense_SecuritiesLending,income_SecuritiesLendingRebate,income_OtherAdditions,income_net,expense_TotBenefits,expense_RetBenefits,expense_DisabilityBenefits,expense_DeathBenefits,expense_DROPBenefits,expense_SurvivorBenefits,expense_COLABenefits,expense_LumpSumBenefits,expense_OtherBenefits,expense_refunds,expense_AdminExpenses,expense_Depreciation,expense_OtherDeductions,expense_net,adjustment_MktAssets,MktAssets_net,ppd_system_directory_listed,RetirementSystemDesc,sys_DataStartYear,sys_DataEndYear,RetirementSystemStateAbbrev,Source,L
3,Alaska Public Employees Retirement System,1,156,2003,2,34065,5841,10798,18431,18431,,,,,,58337,5323757,78889,69801,,,,,,148690,9723,,87690,80905,168595,,,,,,,,,,-11457,,,,69,315620,-307684,-307684,,,,,,,,-9165,-4138,,,-320987,,5318390,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2004,2,33612,5965,11860,19572,19572,,,,,,59149,5318390,83290,74178,,,,,,157468,591306,,82927,87121,170048,,,,,,,,,,-13421,,,,107,905508,-329390,-329390,,,,,,,,-10344,-3721,,,-343455,,5880443,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2005,2,33730,6105,12761,20703,20703,,,,,,60538,5880443,71312,110853,,,,,,182165,285594,,77430,87430,164860,,,,,,,,,,-19812,,,,9,612816,-357763,-357763,,,,,,,,-10318,-3114,,,-371195,,6122064,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2006,2,34071,6219,14155,21901,21901,,,,,,62191,6122064,71666,152198,11045,,,,,234909,424780,,72259,99085,171344,,,,,,,,,,-13510,20111,-18917,,20947,839664,-381672,-381672,,,,,,,,-8429,-3477,,,-393578,,6568150,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2007,2,31362,6398,14902,22997,22997,,,,,,60757,6568150,71023,196641,10898,,,,,278562,814276,,74433,138326,212759,,,,,,,,,,-13175,30765,-29216,,49,1294020,-410545,-410545,,,,,,,,-8575,-3663,,,-422783,,7439387,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2008,2,28850,6627,14930,24082,24082,,,,,,59559,7439387,120506,100323,50875,,,,,271704,-707662,,130125,281043,411168,,,,,,,,,,-23089,39635,-35342,,47,-43539,-439123,-439123,,,,,,,,-14333,-6585,,,-460041,,6935808,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2009,2,27565,6566,14626,25015,25015,,,,,,59146,6935808,118815,113059,79681,,,,,311555,-1942579,,84356,204301,288657,,,,,,,,,,-17885,,,,35,-1360217,-466085,-466085,,,,,,,,-12498,-6568,,,-485151,,5090440,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2010,2,26442,6253,14543,26237,26237,,,,,,58932,5090440,123066,142157,44460,,,,,309683,424662,,43499,55298,98797,,,,,,,,,,-17416,,,,105,815831,-496015,-496015,,,,,,,,-12364,-6365,,,-514744,,5391527,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2011,2,24393,6414,14028,27359,27359,,,,,,58166,5391527,116270,139075,65187,,,,,320532,986899,,33532,101938,135470,,,,,,,,,,-22656,,,,97,1420342,-525277,-525277,,,,,,,,-11923,-6744,,,-543944,,6267925,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2012,2,22730,6294,13552,28540,28540,,,,,,57564,6267925,112703,182695,130912,,,,,426310,-127845,,34161,118652,152813,,,,,,,,,,-23318,,,,35,427995,-559977,-559977,,,,,,,,-10906,-6743,,,-577626,,6118294,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2013,2,20955,6230,13162,29865,29865,,,,,,57050,6118294,110808,179976,164087,,,,,454871,646379,,30058,88470,118528,,,,,,,,,,-26251,,,,28,1193555,-599318,-599318,,,,,,,,-10929,-7120,,,-617367,,6694482,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2014,2,19297,6167,12713,31112,27621,3261,,,,,56576,6694482,106565,206204,176794,,,,,489563,1106071,,28788,103516,132304,,,,,,,,,,-30891,,,,49,1697096,-640518,-640518,,,,,,,,-11399,-8223,,,-660140,,7731438,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2015,2,17660,6304,12339,32145,32145,,,,,,56109,7731438,100036,226136,1000000,,,,,1326172,121302,,31908,118826,150734,,,,,,,,,,-18725,,,,36,1579519,-686493,-686493,,,,,,,,-10049,-7553,,,-704095,,8606862,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2016,2,16105,6160,11880,33353,33353,,,,,,55618,8606862,96024,235360,88586,,,,,419970,-184340,,31806,120406,152212,,,,,,,,,,-17839,,,,240,370243,-732141,-732141,,,,,,,,-10034,-7243,,,-749418,,8227687,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2017,2,14719,5962,11506,34347,34347,,,,,,55028,8227687,89345,263597,99167,,,,,452109,904352,,31649,116292,147941,,,,,,,,,,-4665,,-95,,38,1500153,-766766,-766766,,,,,,,,-10421,-7526,,,-784713,,8943127,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2018,2,13434,5660,11192,35454,35454,,,,,,54548,8943127,84956,299665,72719,,,,,457340,574033,,32194,122721,154915,,,,,,,,,,-4724,,-243,,25,1182675,-801155,-801155,,,,,,,,-11722,-6250,,,-819127,,9306675,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2019,2,12152,5499,10921,36310,36310,,,,,,53961,9306675,79609,350601,67857,,,,,498067,372865,,26678,143880,170558,,,,,,,,,,-3993,,-143,,23,1038178,-837381,-837381,,,,,,,,-10638,-7429,,,-855448,,9489405,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2020,2,11033,5327,10642,37106,37106,,,,,,53466,9489405,74514,350028,79487,,,,,504029,261863,,43895,100129,144024,,,,,,,,,,-28074,,-77,,148,882296,-885252,-885252,,,,,,,,-10271,-7017,,,-902540,,9469161,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2021,2,9888,5135,10432,37717,37717,,,,,,52740,9469161,70614,414741,101383,,,,,586738,2688309,,34448,98019,132467,,,,,,,,,,-26954,,-73,,536,3381386,-921899,-921899,,,,,,,,-8107,-8232,,,-938238,,11912309,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
3,Alaska Public Employees Retirement System,1,156,2022,2,8795,4955,10223,38243,38243,,,,,,51993,11912309,66412,415538,97700,,,,,579650,-829657,,41436,111867,153303,,,,,,,,,,-28523,,-67,,187,-124774,-953055,-953055,,,,,,,,-9302,-9038,,,-971395,,10816140,1,"Alaska PERS administers pension and other benefits for state employees and employees of political subdivisions that have elected to participate. Legislation approved in 2005 transferred responsibility for asset management from the AK State Pension Investment Board to the AK Retirement Management Board. This legislation also closed the TRS and the PERS to new members hired after June 30, 2006. Employees hired after this date participate only in a defined contribution plan.",2001,2022,AK,2014 PERS CAFR p 35,
